Line Item Quantity,Line Item Value,Pack Price,Unit Price,LineItemInsurance,Delay,Shipment Mode
740,27750.0,37.5,0.31,59.83,-118,Air_All
1890,4876.2,2.58,0.04,8.05,-15,Ground_Sea
1692,27072.0,16.0,0.18,43.32,0,Air_All
3180,25917.0,8.15,0.14,41.47,-118,Ground_Sea
263,486.55,1.85,0.01,0.6,0,Air_All
2100,25221.0,12.01,0.4,40.35,-177,Air_All
3150,25672.5,8.15,0.14,41.08,0,Air_All
2003,23475.16,11.72,0.39,46.01,0,Air_All
3357,7821.81,2.33,0.04,12.91,-15,Ground_Sea
378,33642.0,89.0,0.89,55.51,175,Air_All
450,3073.5,6.83,0.03,3.8,89,Air_All
3115,25387.25,8.15,0.14,40.62,0,Air_All
2448,20881.44,8.53,0.28,45.02,-27,Air_All
382,10027.5,26.25,0.88,19.65,-59,Air_All
18,576.0,32.0,1.6,0.59,-235,Air_All
520,16640.0,32.0,1.6,27.46,0,Air_All
1280,12403.2,9.69,0.11,20.47,21,Air_All
2512,5677.12,2.26,0.04,7.02,3,Air_All
3690,5387.4,1.46,0.02,11.62,-214,Air_All
2063,24178.36,11.72,0.39,47.39,0,Air_All
35,1120.0,32.0,1.6,1.39,0,Air_All
4095,16380.0,4.0,0.07,20.26,0,Air_All
25,800.0,32.0,1.6,0.82,0,Air_All
2225,44500.0,20.0,0.67,73.42,0,Air_All
516,16512.0,32.0,1.6,27.24,-28,Air_All
136,251.6,1.85,0.01,0.31,-235,Air_All
2460,17220.0,7.0,0.12,24.14,119,Air_All
868,8072.4,9.3,0.1,8.3,10,Ground_Sea
480,6000.0,12.5,0.05,7.42,0,Air_All
377,30160.0,80.0,0.8,49.76,0,Air_All
750,53992.5,71.99,0.72,86.39,8,Air_All
204,428.4,2.1,0.01,0.6,-55,Air_All
1797,17071.5,9.5,0.16,27.31,0,Air_All
60,4603.2,76.72,0.23,9.92,0,Air_All
1902,38040.0,20.0,0.67,47.06,177,Air_All
500,16000.0,32.0,1.6,31.36,-59,Air_All
150,4623.0,30.82,0.1,5.44,0,Air_All
500,16000.0,32.0,1.6,34.5,0,Air_All
469,15008.0,32.0,1.6,18.56,207,Air_All
3173,7393.09,2.33,0.04,12.2,21,Air_All
747,5229.0,7.0,0.12,6.47,0,Air_All
841,56010.6,66.6,0.55,69.29,0,Air_All
1220,11821.8,9.69,0.11,19.51,21,Air_All
3000,10200.0,3.4,0.06,16.32,0,Air_All
2890,5751.1,1.99,0.03,7.11,99,Ground_Sea
1592,12799.68,8.04,0.13,13.16,0,Air_All
500,16000.0,32.0,1.6,25.6,0,Air_All
646,12480.72,19.32,0.16,15.44,0,Air_All
1560,12542.4,8.04,0.13,14.76,-118,Air_All
500,16000.0,32.0,1.6,19.79,0,Air_All
3150,9576.0,3.04,0.05,15.32,0,Air_All
450,14400.0,32.0,1.6,17.81,-88,Air_All
540,17280.0,32.0,1.6,17.76,0,Air_All
2538,3172.5,1.25,0.04,3.26,0,Air_All
3000,22500.0,7.5,0.12,48.51,-17,Air_All
1945,6418.5,3.3,0.06,7.94,1,Air_All
216,285.12,1.32,0.02,0.35,-46,Air_All
3000,22500.0,7.5,0.12,48.51,-17,Air_All
955,63985.0,67.0,0.67,102.38,-119,Air_All
100,3082.0,30.82,0.1,3.81,59,Air_All
450,14400.0,32.0,1.6,16.95,0,Air_All
100,6082.0,60.82,0.2,8.53,0,Air_All
2586,24049.8,9.3,0.1,24.72,-3,Ground_Sea
500,16000.0,32.0,1.6,25.6,0,Air_All
2440,22692.0,9.3,0.1,23.33,0,Air_All
703,4921.0,7.0,0.12,6.09,-30,Air_All
800,5600.0,7.0,0.12,8.96,89,Air_All
550,39594.5,71.99,0.72,63.35,0,Air_All
367,734.0,2.0,0.01,0.75,0,Air_All
2800,7224.0,2.58,0.04,11.92,-65,Ground_Sea
1795,47118.75,26.25,0.88,92.35,0,Air_All
1100,12540.0,11.4,0.19,24.58,0,Air_All
34,1547.68,45.52,0.08,2.48,89,Air_All
25,800.0,32.0,1.6,0.99,-264,Air_All
525,8904.0,16.96,0.09,19.2,0,Air_All
1458,40240.8,27.6,0.92,49.78,0,Air_All
1609,27353.0,17.0,0.57,43.76,0,Air_All
1600,4640.0,2.9,0.05,10.0,-52,Ground_Sea
1400,18900.0,13.5,0.22,30.24,0,Air_All
2891,3613.75,1.25,0.04,5.07,177,Air_All
450,14400.0,32.0,1.6,23.04,30,Air_All
4,214.84,53.71,0.9,0.42,236,Air_All
1056,8564.16,8.11,0.14,8.8,-6,Air_All
2651,14421.44,5.44,0.09,14.83,0,Air_All
450,14400.0,32.0,1.6,23.04,118,Air_All
336,30240.0,90.0,0.9,65.2,0,Air_All
2688,4193.28,1.56,0.05,5.19,-119,Ground_Sea
50,1918.0,38.36,0.11,4.14,0,Air_All
2100,6090.0,2.9,0.05,9.74,0,Air_All
1630,13952.8,8.56,0.29,27.35,0,Air_All
1747,19217.0,11.0,0.37,37.67,0,Air_All
1766,3514.34,1.99,0.03,3.61,-62,Ground_Sea
1717,21325.14,12.42,0.41,34.12,178,Air_All
340,9860.0,29.0,1.45,13.82,0,Air_All
1305,10061.55,7.71,0.13,16.6,0,Air_All
3068,7976.8,2.6,0.04,8.2,-65,Ground_Sea
520,5366.4,10.32,0.12,10.52,0,Air_All
461,14752.0,32.0,1.6,20.68,119,Air_All
450,14400.0,32.0,1.6,23.76,148,Air_All
427,13664.0,32.0,1.6,19.16,29,Air_All
2600,5174.0,1.99,0.03,6.4,-32,Ground_Sea
400,2800.0,7.0,0.12,5.49,0,Air_All
650,51993.5,79.99,0.8,83.19,-87,Air_All
450,14400.0,32.0,1.6,23.76,-206,Air_All
1560,14820.0,9.5,0.16,23.71,148,Ground_Sea
1500,12390.0,8.26,0.14,17.37,7,Air_All
450,14400.0,32.0,1.6,17.81,-29,Air_All
335,12850.6,38.36,0.11,27.71,0,Air_All
500,16000.0,32.0,1.6,16.45,-207,Air_All
1166,30607.5,26.25,0.88,59.99,0,Air_All
1411,46563.0,33.0,0.55,47.87,0,Air_All
1249,34472.4,27.6,0.92,42.64,0,Air_All
424,13568.0,32.0,1.6,29.25,0,Air_All
2520,18169.2,7.21,0.12,39.17,-21,Air_All
2871,8727.84,3.04,0.05,13.96,-30,Air_All
1193,6835.89,5.73,0.1,14.74,6,Air_All
537,1074.0,2.0,0.07,1.72,0,Ground_Sea
1268,14455.2,11.4,0.19,28.33,118,Air_All
2303,2878.75,1.25,0.04,3.39,145,Air_All
73,109.5,1.5,0.02,0.18,-6,Air_All
854,23485.0,27.5,0.31,50.63,48,Air_All
3000,7320.0,2.44,0.04,15.78,-17,Air_All
1380,6486.0,4.7,0.16,8.02,-1,Ground_Sea
397,8356.85,21.05,0.09,13.37,-148,Air_All
1200,13464.0,11.22,0.19,29.03,-19,Air_All
229,17175.0,75.0,3.0,27.48,0,Air_All
2098,38477.32,18.34,0.61,63.49,0,Air_All
427,13664.0,32.0,1.6,16.9,0,Air_All
140,956.2,6.83,0.03,1.13,-22,Air_All
1052,18936.0,18.0,0.6,19.47,0,Air_All
165,5280.0,32.0,1.6,7.4,0,Air_All
520,13000.0,25.0,0.42,20.8,0,Air_All
1299,72094.5,55.5,0.92,74.11,0,Air_All
1685,9267.5,5.5,0.18,12.99,-7,Air_All
771,9444.75,12.25,0.2,11.68,0,Air_All
2016,15765.12,7.82,0.26,33.99,10,Air_All
80,2465.6,30.82,0.1,2.53,0,Air_All
362,11584.0,32.0,1.6,14.33,0,Air_All
2118,2647.5,1.25,0.04,2.72,-116,Air_All
413,13216.0,32.0,1.6,16.35,0,Air_All
1093,16679.18,15.26,0.17,32.69,0,Air_All
1000,18000.0,18.0,0.6,18.5,0,Air_All
1760,12320.0,7.0,0.12,24.15,-5,Air_All
2306,18793.9,8.15,0.14,36.84,29,Air_All
940,1175.0,1.25,0.04,1.21,0,Air_All
400,12800.0,32.0,1.6,17.95,176,Air_All
1000,18000.0,18.0,0.6,21.19,0,Air_All
1000,18000.0,18.0,0.6,18.5,0,Air_All
444,14208.0,32.0,1.6,14.61,0,Air_All
2021,18795.3,9.3,0.1,19.32,-2,Ground_Sea
230,3900.8,16.96,0.09,8.41,-8,Air_All
2500,6825.0,2.73,0.05,14.71,-15,Air_All
1680,33600.0,20.0,0.67,47.11,0,Air_All
425,38250.0,90.0,0.9,74.97,30,Air_All
405,29155.95,71.99,0.72,46.65,207,Air_All
500,18080.0,36.16,0.3,35.44,0,Air_All
385,12320.0,32.0,1.6,20.33,0,Air_All
611,20615.14,33.74,0.28,34.01,17,Air_All
1440,10440.0,7.25,0.12,20.46,0,Air_All
936,5559.84,5.94,0.1,6.88,0,Air_All
340,9860.0,29.0,1.45,13.82,119,Air_All
948,1469.4,1.55,0.03,2.88,0,Air_All
2452,17899.6,7.3,0.12,29.53,0,Ground_Sea
480,17356.8,36.16,0.3,37.42,0,Air_All
1760,3555.2,2.02,0.07,4.98,0,Air_All
90,3033.0,33.7,0.11,5.0,0,Air_All
480,17356.8,36.16,0.3,34.02,0,Air_All
993,8579.52,8.64,0.1,12.03,-64,Air_All
2305,5624.2,2.44,0.04,11.02,-40,Air_All
1200,2100.0,1.75,0.03,3.36,30,Air_All
383,12256.0,32.0,1.6,15.16,-30,Air_All
1300,3770.0,2.9,0.05,7.39,143,Air_All
2596,6048.68,2.33,0.04,9.98,-42,Ground_Sea
187,1312.74,7.02,0.12,1.84,-2,Air_All
500,12500.0,25.0,0.42,20.0,0,Air_All
1217,8239.09,6.77,0.11,8.47,-178,Air_All
2098,15588.14,7.43,0.12,33.61,86,Air_All
42,1726.2,41.1,0.34,3.38,88,Air_All
412,13184.0,32.0,1.6,16.31,-59,Air_All
2280,16438.8,7.21,0.12,35.44,-1,Air_All
200,15000.0,75.0,3.0,24.0,0,Air_All
2293,2866.25,1.25,0.04,3.55,-119,Ground_Sea
2085,8340.0,4.0,0.07,10.32,-18,Air_All
320,4000.0,12.5,0.05,6.6,-11,Air_All
2576,3889.76,1.51,0.03,6.22,0,Air_All
1604,11420.48,7.12,0.12,22.38,0,Air_All
1255,4267.0,3.4,0.06,6.83,0,Air_All
1604,11420.48,7.12,0.12,22.38,0,Ground_Sea
600,32400.0,54.0,0.9,33.31,0,Air_All
75,2311.5,30.82,0.1,2.38,0,Air_All
1000,9710.0,9.71,0.11,20.93,-17,Air_All
2599,11955.4,4.6,0.08,14.79,-38,Ground_Sea
807,53746.2,66.6,0.55,55.25,-88,Air_All
502,18072.0,36.0,0.3,18.58,0,Air_All
260,23140.0,89.0,0.89,49.89,-29,Air_All
888,1687.2,1.9,0.03,2.09,-244,Air_All
1000,10070.0,10.07,0.11,21.71,0,Air_All
100,224.0,2.24,0.07,0.36,0,Air_All
2516,11573.6,4.6,0.08,16.23,-87,Air_All
442,5339.36,12.08,0.05,6.6,-53,Ground_Sea
500,41095.0,82.19,0.68,65.75,0,Air_All
2597,61470.99,23.67,0.79,98.35,206,Air_All
500,41095.0,82.19,0.68,65.75,0,Air_All
497,2857.75,5.75,0.1,3.54,0,Air_All
1000,11220.0,11.22,0.19,24.19,-17,Air_All
2131,4602.96,2.16,0.04,6.45,0,Air_All
980,7947.8,8.11,0.14,8.17,0,Air_All
1000,5940.0,5.94,0.1,6.11,0,Air_All
68,2095.76,30.82,0.1,2.94,0,Air_All
44,1687.84,38.36,0.11,3.31,-207,Air_All
435,5254.8,12.08,0.05,6.5,-10,Ground_Sea
34,1547.68,45.52,0.08,2.48,-169,Air_All
369,11808.0,32.0,1.6,12.14,0,Air_All
500,35000.0,70.0,0.7,75.46,0,Air_All
3071,12560.39,4.09,0.07,12.91,-19,Air_All
2464,3720.64,1.51,0.03,5.95,0,Air_All
40,3068.8,76.72,0.23,6.01,237,Air_All
1467,29340.0,20.0,0.67,41.13,0,Air_All
2106,6402.24,3.04,0.05,10.24,-207,Air_All
60,1849.2,30.82,0.1,2.29,0,Air_All
369,11808.0,32.0,1.6,12.14,0,Air_All
60,1849.2,30.82,0.1,2.29,0,Air_All
250,610.0,2.44,0.04,1.32,-56,Air_All
1500,9165.0,6.11,0.1,19.76,-19,Air_All
34,1088.0,32.0,1.6,1.12,119,Air_All
1065,27785.85,26.09,0.43,59.91,175,Air_All
360,11700.0,32.5,1.62,13.77,0,Air_All
50,122.0,2.44,0.04,0.24,5,Air_All
738,1439.1,1.95,0.01,1.78,143,Air_All
18750,56250.0,3.0,0.05,110.25,0,Air_All
1925,15688.75,8.15,0.14,25.1,117,Air_All
1625,21125.0,13.0,0.43,34.86,29,Air_All
960,7958.4,8.29,0.14,9.84,6,Air_All
934,5547.96,5.94,0.1,5.7,30,Air_All
49,357.7,7.3,0.08,0.44,-34,Ground_Sea
2581,9678.75,3.75,0.06,9.95,12,Air_All
900,14400.0,16.0,0.18,23.04,0,Air_All
342,5800.32,16.96,0.09,12.51,0,Air_All
2268,5284.44,2.33,0.04,8.72,13,Ground_Sea
1000,50400.0,50.4,1.68,80.64,0,Air_All
237,21330.0,90.0,0.9,45.99,-29,Air_All
1000,1400.0,1.4,0.02,2.31,201,Air_All
1319,10552.0,8.0,0.13,14.79,0,Ground_Sea
324,10368.0,32.0,1.6,12.83,0,Air_All
1028,22616.0,22.0,0.37,37.32,0,Air_All
1227,10748.52,8.76,0.15,23.17,-13,Air_All
822,1561.8,1.9,0.03,1.93,-40,Air_All
1400,7686.0,5.49,0.05,12.3,117,Air_All
1061,3607.4,3.4,0.06,5.77,-119,Air_All
1764,3951.36,2.24,0.07,5.54,0,Air_All
1176,10125.36,8.61,0.14,19.85,-207,Air_All
318,922.2,2.9,0.05,1.81,-10,Air_All
350,28000.0,80.0,0.8,60.37,0,Air_All
520,3640.0,7.0,0.12,7.85,-118,Air_All
955,4393.0,4.6,0.08,5.43,31,Air_All
1135,29612.15,26.09,0.43,48.86,-207,Air_All
579,3966.15,6.85,0.11,4.08,0,Air_All
60,1849.2,30.82,0.1,2.29,0,Air_All
811,7874.81,9.71,0.11,16.98,75,Ground_Sea
284,525.4,1.85,0.01,0.87,-13,Air_All
369,774.9,2.1,0.01,1.09,-9,Air_All
1116,10434.6,9.35,0.16,20.45,0,Air_All
912,18240.0,20.0,0.33,21.47,0,Air_All
2088,8352.0,4.0,0.07,8.59,12,Air_All
336,10752.0,32.0,1.6,11.05,0,Air_All
2111,4918.63,2.33,0.04,10.6,35,Air_All
450,22500.0,50.0,0.28,48.51,28,Air_All
442,31819.58,71.99,0.72,50.91,17,Air_All
1057,3593.8,3.4,0.06,5.75,0,Air_All
50,1808.0,36.16,0.12,3.9,0,Air_All
86,2650.52,30.82,0.1,2.72,0,Air_All
2274,8527.5,3.75,0.06,8.77,2,Air_All
1500,15.0,0.01,0.0,0.02,0,Air_All
50,2055.0,41.1,0.14,4.03,0,Air_All
1440,2592.0,1.8,0.03,2.66,-116,Air_All
51,4192.2,82.2,0.27,6.92,0,Air_All
292,9344.0,32.0,1.6,13.1,57,Air_All
800,1072.0,1.34,0.01,2.1,-59,Air_All
302,24160.0,80.0,0.8,38.66,0,Air_All
274,4110.0,15.0,0.06,8.06,0,Air_All
2196,8235.0,3.75,0.06,8.47,-37,Air_All
212,16960.0,80.0,0.8,36.57,207,Air_All
213,18957.0,89.0,0.89,31.28,0,Air_All
1242,2782.08,2.24,0.07,5.45,-88,Air_All
1600,3200.0,2.0,0.07,5.12,-89,Ground_Sea
1475,9735.0,6.6,0.11,13.65,0,Air_All
1100,12100.0,11.0,0.37,12.44,30,Air_All
372,2604.0,7.0,0.12,3.22,0,Air_All
1000,5130.0,5.13,0.17,11.06,-12,Air_All
288,19180.8,66.6,0.55,23.73,0,Air_All
200,1900.0,9.5,0.16,3.14,-29,Air_All
983,3184.92,3.24,0.11,3.94,0,Air_All
774,42957.0,55.5,0.92,53.14,0,Air_All
1560,14820.0,9.5,0.16,23.71,0,Ground_Sea
178,6408.0,36.0,0.3,7.93,0,Air_All
1482,13782.6,9.3,0.1,16.22,-149,Ground_Sea
1660,11968.6,7.21,0.12,25.8,-2,Air_All
1086,6972.12,6.42,0.21,11.5,63,Air_All
400,20000.0,50.0,0.28,39.2,0,Air_All
336,2593.92,7.72,0.13,5.59,-10,Air_All
1864,7456.0,4.0,0.07,9.22,17,Air_All
386,27020.0,70.0,0.7,52.96,87,Air_All
286,9152.0,32.0,1.6,9.41,0,Air_All
320,26304.0,82.2,0.68,51.56,0,Air_All
672,3991.68,5.94,0.1,4.1,-29,Air_All
250,8000.0,32.0,1.6,15.68,0,Air_All
2000,14420.0,7.21,0.12,31.09,-7,Air_All
276,24840.0,90.0,0.9,48.69,175,Air_All
595,12048.75,20.25,0.68,25.98,0,Air_All
154,14630.0,95.0,3.8,15.04,0,Air_All
616,4219.6,6.85,0.11,5.22,59,Air_All
25,875.0,35.0,0.06,1.4,0,Air_All
168,15864.66,94.43,0.35,31.09,0,Air_All
246,7872.0,32.0,1.6,11.04,0,Air_All
625,4281.25,6.85,0.11,6.0,29,Air_All
800,22080.0,27.6,0.92,22.7,0,Air_All
85,2720.0,32.0,1.6,4.35,117,Air_All
587,4020.95,6.85,0.11,4.97,-175,Air_All
847,4692.38,5.54,0.18,6.58,-12,Air_All
168,13540.8,80.6,0.3,26.54,-31,Air_All
765,4544.1,5.94,0.1,5.62,0,Air_All
2000,4660.0,2.33,0.04,10.05,14,Air_All
400,600.0,1.5,0.02,0.96,0,Air_All
1446,3239.04,2.24,0.07,6.35,0,Air_All
1428,3198.72,2.24,0.07,6.27,0,Air_All
500,47667.85,95.34,0.79,93.43,0,Air_All
560,46032.0,82.2,0.68,90.22,0,Air_All
579,3966.15,6.85,0.11,4.08,89,Air_All
240,7680.0,32.0,1.6,12.67,0,Air_All
642,3813.48,5.94,0.1,4.49,-178,Air_All
1466,9910.16,6.76,0.11,12.26,-13,Air_All
230,425.5,1.85,0.01,0.6,-116,Air_All
400,2800.0,7.0,0.12,4.48,0,Air_All
724,4300.56,5.94,0.1,4.42,148,Air_All
252,8064.0,32.0,1.6,8.29,0,Air_All
240,7680.0,32.0,1.6,10.77,-206,Air_All
400,2800.0,7.0,0.12,4.48,-148,Air_All
400,2800.0,7.0,0.12,4.48,207,Air_All
400,2800.0,7.0,0.12,4.48,0,Air_All
171,1453.5,8.5,0.28,1.8,0,Air_All
809,9222.6,11.4,0.19,11.41,0,Air_All
300,2100.0,7.0,0.12,2.94,0,Air_All
186,362.7,1.95,0.01,0.51,18,Air_All
225,508.5,2.26,0.04,0.63,0,Ground_Sea
220,7040.0,32.0,1.6,13.8,0,Air_All
786,43623.0,55.5,0.92,53.96,-207,Air_All
454,30236.4,66.6,0.55,37.4,0,Air_All
1458,3397.14,2.33,0.04,5.61,0,Ground_Sea
820,2238.6,2.73,0.05,4.83,-19,Air_All
250,8000.0,32.0,1.6,12.8,0,Air_All
108,162.0,1.5,0.02,0.32,0,Air_All
98,1519.0,15.5,0.26,2.43,117,Air_All
800,6064.0,7.58,0.25,6.23,-148,Air_All
430,40713.32,94.68,0.79,87.78,0,Air_All
69,168.36,2.44,0.04,0.36,-20,Air_All
1300,8333.0,6.41,0.11,10.31,11,Air_All
1000,17000.0,17.0,0.57,27.2,0,Air_All
1294,10546.1,8.15,0.14,20.67,118,Ground_Sea
873,22916.25,26.25,0.88,44.92,0,Air_All
873,22916.25,26.25,0.88,44.92,118,Air_All
860,10328.6,12.01,0.4,16.53,117,Air_All
612,3635.28,5.94,0.1,4.5,-59,Air_All
1110,8680.2,7.82,0.26,18.71,0,Air_All
612,3635.28,5.94,0.1,4.5,0,Air_All
844,5545.08,6.57,0.22,9.15,-41,Air_All
238,440.3,1.85,0.01,0.54,11,Air_All
960,3408.0,3.55,0.12,4.01,17,Ground_Sea
800,7560.0,9.45,0.16,12.1,0,Air_All
405,3122.55,7.71,0.13,5.15,0,Air_All
217,7812.0,36.0,0.3,9.66,0,Air_All
1800,4194.0,2.33,0.04,9.04,-2,Air_All
1240,6919.2,5.58,0.09,7.11,-21,Ground_Sea
841,3153.75,3.75,0.06,3.9,-4,Ground_Sea
848,6190.4,7.3,0.08,7.66,-18,Air_All
255,4324.8,16.96,0.09,7.14,0,Air_All
1166,2332.0,2.0,0.07,4.57,0,Ground_Sea
207,6624.0,32.0,1.6,10.93,175,Air_All
1247,3167.38,2.54,0.04,6.83,0,Air_All
1240,2504.8,2.02,0.07,3.51,-57,Air_All
176,5632.0,32.0,1.6,7.9,59,Air_All
10,19.9,1.99,0.01,0.02,31,Air_All
330,2547.6,7.72,0.13,5.49,-36,Air_All
1419,6385.5,4.5,0.08,6.56,-76,Ground_Sea
1200,9780.0,8.15,0.14,15.65,0,Ground_Sea
883,15011.0,17.0,0.57,29.42,-178,Ground_Sea
400,3504.0,8.76,0.15,6.87,59,Air_All
1150,4738.0,4.12,0.14,6.64,-21,Ground_Sea
73,3000.3,41.1,0.34,5.88,0,Air_All
300,21597.0,71.99,0.72,34.56,-18,Air_All
466,18928.92,40.62,0.68,22.28,-89,Air_All
990,5445.0,5.5,0.09,5.6,0,Air_All
600,810.0,1.35,0.01,1.75,72,Air_All
1000,2730.0,2.73,0.05,5.89,-17,Air_All
448,3068.8,6.85,0.11,5.06,0,Air_All
388,25840.8,66.6,0.55,31.97,0,Air_All
32,800.0,25.0,0.25,0.94,-148,Air_All
407,2592.59,6.37,0.11,3.63,0,Air_All
1000,13000.0,13.0,0.43,28.03,0,Air_All
1446,5784.0,4.0,0.07,7.15,17,Air_All
804,3698.4,4.6,0.15,7.97,-17,Air_All
1000,9300.0,9.3,0.1,11.5,-39,Ground_Sea
507,36504.0,72.0,0.72,71.55,0,Air_All
560,13025.6,23.26,0.78,21.49,0,Air_All
629,8271.35,13.15,0.22,11.6,-15,Air_All
720,6732.0,9.35,0.16,13.19,0,Air_All
607,4880.28,8.04,0.13,5.02,0,Air_All
741,3705.0,5.0,0.08,4.58,0,Air_All
487,4207.68,8.64,0.1,5.9,-73,Air_All
132,1990.56,15.08,0.06,3.18,30,Air_All
1300,3770.0,2.9,0.05,6.03,0,Air_All
520,3088.8,5.94,0.1,3.18,0,Air_All
417,2856.45,6.85,0.11,3.53,0,Air_All
500,2970.0,5.94,0.1,3.05,0,Air_All
98,687.96,7.02,0.12,0.96,28,Air_All
751,3852.63,5.13,0.17,8.31,-19,Air_All
635,5905.5,9.3,0.1,6.07,-27,Air_All
213,15336.0,72.0,0.72,30.06,0,Air_All
285,22797.15,79.99,0.8,36.48,-89,Air_All
185,5920.0,32.0,1.6,7.32,-177,Air_All
1200,1500.0,1.25,0.04,1.54,0,Air_All
800,3024.0,3.78,0.13,3.11,-25,Ground_Sea
241,2050.91,8.51,0.04,2.54,-18,Ground_Sea
1,2.0,2.0,0.07,0.0,0,Air_All
210,8055.6,38.36,0.46,12.89,-176,Air_All
595,16422.0,27.6,0.92,19.33,0,Air_All
448,2661.12,5.94,0.1,2.74,59,Air_All
179,5728.0,32.0,1.6,8.03,0,Air_All
594,16394.4,27.6,0.92,19.3,29,Air_All
662,17377.5,26.25,0.88,34.06,0,Air_All
945,1408.05,1.49,0.02,3.04,0,Air_All
400,2740.0,6.85,0.11,3.22,0,Air_All
137,4384.0,32.0,1.6,6.15,148,Air_All
429,2938.65,6.85,0.11,4.12,29,Air_All
800,16000.0,20.0,0.67,16.45,27,Air_All
427,8253.91,19.33,0.32,16.18,0,Air_All
710,6219.6,8.76,0.15,13.41,-19,Air_All
100,7500.0,75.0,3.0,12.0,0,Air_All
40,1232.8,30.82,0.1,1.27,0,Air_All
167,5344.0,32.0,1.6,7.49,89,Air_All
351,25272.0,72.0,0.72,49.53,-7,Air_All
280,1960.0,7.0,0.12,3.84,0,Air_All
345,23115.0,67.0,0.67,36.98,0,Air_All
1067,3414.4,3.2,0.05,6.69,0,Air_All
202,6464.0,32.0,1.6,8.0,0,Air_All
167,5344.0,32.0,1.6,7.49,0,Air_All
130,11570.0,89.0,0.89,24.94,-234,Air_All
500,4855.0,9.71,0.11,10.47,-17,Air_All
500,4855.0,9.71,0.11,10.47,-17,Air_All
671,17613.75,26.25,0.88,34.52,118,Air_All
270,12501.0,46.3,0.77,26.95,-30,Air_All
160,5120.0,32.0,1.6,7.18,0,Air_All
635,1206.5,1.9,0.03,1.24,29,Air_All
858,1329.9,1.55,0.03,2.61,0,Ground_Sea
662,17377.5,26.25,0.88,34.06,118,Air_All
641,16826.25,26.25,0.88,26.92,0,Air_All
150,4800.0,32.0,1.6,6.73,0,Air_All
21,805.56,38.36,0.11,1.58,-207,Air_All
150,315.0,2.1,0.01,0.44,0,Air_All
170,5440.0,32.0,1.6,6.4,0,Air_All
539,14876.4,27.6,0.92,15.29,0,Air_All
240,4646.4,19.36,0.16,5.47,-21,Air_All
819,7616.7,9.3,0.1,7.83,18,Ground_Sea
972,2507.76,2.58,0.04,4.14,-33,Air_All
63,4195.8,66.6,0.55,5.88,0,Air_All
732,1705.56,2.33,0.04,2.39,-60,Air_All
850,8.5,0.01,0.0,0.01,0,Air_All
260,3315.0,12.75,0.21,6.5,0,Air_All
138,4416.0,32.0,1.6,8.66,-89,Air_All
168,5376.0,32.0,1.6,8.6,0,Ground_Sea
30,924.6,30.82,0.1,1.14,0,Air_All
156,780.0,5.0,0.05,1.29,0,Air_All
30,924.6,30.82,0.1,1.14,0,Air_All
517,14269.2,27.6,0.92,16.79,0,Air_All
450,10467.0,23.26,0.78,10.76,145,Air_All
763,3509.8,4.6,0.08,4.34,-103,Air_All
240,17277.6,71.99,0.72,27.64,-148,Air_All
155,4960.0,32.0,1.6,7.94,0,Air_All
373,8675.98,23.26,0.78,10.73,-148,Air_All
672,2520.0,3.75,0.12,3.53,0,Air_All
120,9600.0,80.0,0.8,15.84,0,Air_All
768,4369.92,5.69,0.19,6.13,0,Air_All
337,2308.45,6.85,0.11,2.86,59,Air_All
168,5376.0,32.0,1.6,5.53,0,Air_All
514,14186.4,27.6,0.92,17.55,30,Air_All
30,123.6,4.12,0.14,0.17,-31,Air_All
150,4800.0,32.0,1.6,7.68,0,Ground_Sea
32,1024.0,32.0,1.6,1.05,0,Air_All
150,4800.0,32.0,1.6,6.73,0,Air_All
151,4832.0,32.0,1.6,5.98,0,Air_All
192,3256.32,16.96,0.09,6.38,0,Air_All
550,6050.0,11.0,0.37,6.22,0,Air_All
96,1405.44,14.64,0.06,2.75,-31,Air_All
277,1897.45,6.85,0.23,3.72,-27,Air_All
688,1651.2,2.4,0.04,3.24,89,Air_All
984,1230.0,1.25,0.04,1.52,-119,Air_All
160,5120.0,32.0,1.6,11.04,-59,Air_All
396,6023.16,15.21,0.25,8.44,29,Air_All
15,575.4,38.36,0.11,1.24,0,Air_All
23,1398.86,60.82,0.2,1.44,0,Air_All
961,1201.25,1.25,0.04,1.49,0,Air_All
240,1680.0,7.0,0.12,3.29,0,Air_All
40,1644.0,41.1,0.14,3.22,0,Air_All
240,9864.0,41.1,0.34,15.78,0,Air_All
1200,1836.0,1.53,0.05,2.57,30,Air_All
21,1277.22,60.82,0.2,1.79,0,Air_All
20,616.4,30.82,0.1,0.76,-2,Air_All
20,1216.4,60.82,0.2,1.5,0,Air_All
350,2397.5,6.85,0.11,2.46,0,Air_All
309,8497.5,27.5,0.31,18.32,-13,Air_All
220,9042.0,41.1,0.34,17.72,0,Air_All
50,2055.0,41.1,0.14,3.29,0,Air_All
132,4224.0,32.0,1.6,6.97,0,Air_All
17,1033.94,60.82,0.2,1.06,-89,Air_All
482,2410.0,5.0,0.08,2.98,0,Air_All
672,2466.24,3.67,0.06,3.46,0,Air_All
213,15333.87,71.99,0.72,24.53,0,Air_All
213,15333.87,71.99,0.72,30.05,0,Air_All
150,12000.0,80.0,0.8,19.2,0,Ground_Sea
1184,20128.0,17.0,0.57,32.2,0,Air_All
416,3286.4,7.9,0.13,6.44,0,Air_All
